__________________________________________________________________________________________________
Layer (type)                    Output Shape         Param #     Connected to
==================================================================================================
frames (InputLayer)             (None, 84, 84, 4)    0
__________________________________________________________________________________________________
normalization (Lambda)          (None, 84, 84, 4)    0           frames[0][0]
__________________________________________________________________________________________________
conv2d_1 (Conv2D)               (None, 20, 20, 16)   4112        normalization[0][0]
__________________________________________________________________________________________________
conv2d_2 (Conv2D)               (None, 9, 9, 32)     8224        conv2d_1[0][0]
__________________________________________________________________________________________________
flatten_1 (Flatten)             (None, 2592)         0           conv2d_2[0][0]
__________________________________________________________________________________________________
dense_1 (Dense)                 (None, 256)          663808      flatten_1[0][0]
__________________________________________________________________________________________________
dense_2 (Dense)                 (None, 3)            771         dense_1[0][0]
__________________________________________________________________________________________________
action_mask (InputLayer)        (None, 3)            0
__________________________________________________________________________________________________
QValue (Multiply)               (None, 3)            0           dense_2[0][0]
                                                                 action_mask[0][0]
==================================================================================================
Total params: 676,915
Trainable params: 676,915
Non-trainable params: 0
__________________________________________________________________________________________________
state: epsiode, episode: 0, score: 0.0, global_step_count: 119, avg loss: 0.0, step: 119, memory length: 119
state: train, episode: 490, score: 1.0, global_step_count: 76713, avg loss: 0.00441480783717684, step: 153, memory length: 76713
state: train, episode: 491, score: 1.0, global_step_count: 76860, avg loss: 0.005575722284973591, step: 147, memory length: 76860
state: train, episode: 492, score: 0.0, global_step_count: 76970, avg loss: 0.004564158188474142, step: 110, memory length: 76970
state: train, episode: 493, score: 1.0, global_step_count: 77131, avg loss: 0.005059917877689987, step: 161, memory length: 77131
state: train, episode: 494, score: 0.0, global_step_count: 77249, avg loss: 0.0037948094224579476, step: 118, memory length: 77249
state: train, episode: 495, score: 0.0, global_step_count: 77350, avg loss: 0.0042932705133839275, step: 101, memory length: 77350
state: train, episode: 496, score: 0.0, global_step_count: 77462, avg loss: 0.004004246604819984, step: 112, memory length: 77462
state: train, episode: 497, score: 0.0, global_step_count: 77584, avg loss: 0.004530196928678125, step: 122, memory length: 77584
state: train, episode: 498, score: 0.0, global_step_count: 77679, avg loss: 0.0032009331437477255, step: 95, memory length: 77679
state: train, episode: 499, score: 0.0, global_step_count: 77786, avg loss: 0.00516286167952207, step: 107, memory length: 77786
state: train, episode: 500, score: 0.0, global_step_count: 77903, avg loss: 0.004922858406006658, step: 117, memory length: 77903
state: train, episode: 501, score: 1.0, global_step_count: 78043, avg loss: 0.0032875832520403493, step: 140, memory length: 78043
state: train, episode: 502, score: 2.0, global_step_count: 78222, avg loss: 0.004203738158266483, step: 179, memory length: 78222
state: train, episode: 503, score: 1.0, global_step_count: 78394, avg loss: 0.0036453476113714463, step: 172, memory length: 78394
state: train, episode: 504, score: 0.0, global_step_count: 78521, avg loss: 0.004045557964723338, step: 127, memory length: 78521
state: train, episode: 505, score: 2.0, global_step_count: 78715, avg loss: 0.003086196164386098, step: 194, memory length: 78715
state: train, episode: 506, score: 2.0, global_step_count: 78924, avg loss: 0.0038519379362104956, step: 209, memory length: 78924
state: train, episode: 507, score: 2.0, global_step_count: 79104, avg loss: 0.005450871370567256, step: 180, memory length: 79104
state: train, episode: 508, score: 0.0, global_step_count: 79213, avg loss: 0.005359574168240448, step: 109, memory length: 79213
state: train, episode: 509, score: 3.0, global_step_count: 79453, avg loss: 0.004627588534958704, step: 240, memory length: 79453
state: train, episode: 510, score: 1.0, global_step_count: 79602, avg loss: 0.004819828662782538, step: 149, memory length: 79602
state: train, episode: 511, score: 0.0, global_step_count: 79732, avg loss: 0.00437550458532664, step: 130, memory length: 79732
state: train, episode: 512, score: 1.0, global_step_count: 79862, avg loss: 0.005816318143829099, step: 130, memory length: 79862
state: train, episode: 513, score: 2.0, global_step_count: 80057, avg loss: 0.004785597776264275, step: 195, memory length: 80057
state: train, episode: 514, score: 0.0, global_step_count: 80183, avg loss: 0.004995892652409061, step: 126, memory length: 80183
state: train, episode: 515, score: 4.0, global_step_count: 80443, avg loss: 0.004498995536442425, step: 260, memory length: 80443
state: train, episode: 516, score: 0.0, global_step_count: 80570, avg loss: 0.004868307055883233, step: 127, memory length: 80570
state: train, episode: 517, score: 1.0, global_step_count: 80734, avg loss: 0.0038187162366650628, step: 164, memory length: 80734
state: train, episode: 518, score: 1.0, global_step_count: 80880, avg loss: 0.004706235004623647, step: 146, memory length: 80880
state: train, episode: 519, score: 0.0, global_step_count: 81000, avg loss: 0.0049237652806520295, step: 120, memory length: 81000
state: train, episode: 520, score: 3.0, global_step_count: 81232, avg loss: 0.005098361957622948, step: 232, memory length: 81232
state: train, episode: 521, score: 0.0, global_step_count: 81331, avg loss: 0.0038328551685977304, step: 99, memory length: 81331
state: train, episode: 522, score: 2.0, global_step_count: 81533, avg loss: 0.0043047723351228705, step: 202, memory length: 81533
state: train, episode: 523, score: 6.0, global_step_count: 81897, avg loss: 0.003742944278356235, step: 364, memory length: 81897
state: train, episode: 524, score: 2.0, global_step_count: 82110, avg loss: 0.0033047437441830843, step: 213, memory length: 82110
state: train, episode: 525, score: 1.0, global_step_count: 82258, avg loss: 0.0032210331461789573, step: 148, memory length: 82258
state: train, episode: 526, score: 0.0, global_step_count: 82382, avg loss: 0.00325752947018402, step: 124, memory length: 82382
state: train, episode: 527, score: 0.0, global_step_count: 82492, avg loss: 0.004448620857411614, step: 110, memory length: 82492
state: train, episode: 528, score: 1.0, global_step_count: 82636, avg loss: 0.002802838802116033, step: 144, memory length: 82636
state: train, episode: 529, score: 0.0, global_step_count: 82748, avg loss: 0.003758953270562415, step: 112, memory length: 82748
state: train, episode: 530, score: 3.0, global_step_count: 83002, avg loss: 0.0034375736341522626, step: 254, memory length: 83002
state: train, episode: 531, score: 1.0, global_step_count: 83149, avg loss: 0.003939974754312247, step: 147, memory length: 83149
state: train, episode: 532, score: 2.0, global_step_count: 83334, avg loss: 0.0042687355268188525, step: 185, memory length: 83334
state: train, episode: 533, score: 1.0, global_step_count: 83484, avg loss: 0.004274478562717073, step: 150, memory length: 83484
state: train, episode: 534, score: 1.0, global_step_count: 83613, avg loss: 0.004391448177289409, step: 129, memory length: 83613
state: train, episode: 535, score: 1.0, global_step_count: 83775, avg loss: 0.005251756788468664, step: 162, memory length: 83775
state: train, episode: 536, score: 1.0, global_step_count: 83927, avg loss: 0.003818887483128875, step: 152, memory length: 83927
state: train, episode: 537, score: 1.0, global_step_count: 84069, avg loss: 0.005149848889244899, step: 142, memory length: 84069
state: train, episode: 538, score: 0.0, global_step_count: 84180, avg loss: 0.003947176649121134, step: 111, memory length: 84180
state: train, episode: 539, score: 2.0, global_step_count: 84358, avg loss: 0.006352208878167168, step: 178, memory length: 84358
state: train, episode: 540, score: 0.0, global_step_count: 84460, avg loss: 0.005071316836655766, step: 102, memory length: 84460
state: train, episode: 541, score: 2.0, global_step_count: 84683, avg loss: 0.004396441943819581, step: 223, memory length: 84683
state: train, episode: 542, score: 2.0, global_step_count: 84876, avg loss: 0.004745229471098195, step: 193, memory length: 84876
